timestamp,src_ip,dst_ip,label
2026-08-07T07:45:22.177345+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.187864+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.189096+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.189777+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.191094+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.191528+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.191800+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.192103+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.192898+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.328294+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.328562+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.328829+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.328901+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.339752+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.339857+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.340288+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.340567+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.342092+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.342551+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.342775+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.343067+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.343790+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.479748+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.480033+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.480141+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.491347+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.491944+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.492393+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.492486+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.493341+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.493826+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.494037+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.494208+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.494417+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.494502+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.631905+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.633062+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.643806+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.644098+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.645117+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.645630+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.646260+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.646684+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.646969+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.647341+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.647673+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.647837+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.783164+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.783359+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.784238+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.794776+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.795366+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.796098+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.796920+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.797262+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.797903+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.798237+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.798741+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.799057+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:22.935059+00:00,192.168.64.129,10.10.10.102,Bonet
